LOCAL_AIRPORT_CODE,LOCAL_AIRPORT,AIRLINE_CODE,FLIGHT_NUMBER,FREQUENCY,ARRIVAL_DEPARTURE_FLAG,SOURCE_DESTINATION_CODE,SOURCE_DESTINATION,SCHED_TIME,TIME_ZONE,air_time,Economy,Business
IXR,BIRSA MUNDA,9I,720,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1900,IST,78,1650,5630
IXR,BIRSA MUNDA,I5,1621,1234567,2,BBI,NETAJI SUBHAS CHANDRA BOSE,1025,IST,79,1490,6900
IXR,BIRSA MUNDA,6E,4184,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,2030,IST,79,1320,6670
IXR,BIRSA MUNDA,AI,417,3,1,DEL,NETAJI SUBHAS CHANDRA BOSE,1245,IST,81,2520,7500
IXR,BIRSA MUNDA,I5,545,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1400,IST,81,1950,5040
IXR,BIRSA MUNDA,6E,864,1234567,1,DEL,NETAJI SUBHAS CHANDRA BOSE,1955,IST,82,1690,6520
IXR,BIRSA MUNDA,G8,585,1234567,1,PAT,NETAJI SUBHAS CHANDRA BOSE,1455,IST,82,2890,5460
IXR,BIRSA MUNDA,6E,997,134567,2,BLR,NETAJI SUBHAS CHANDRA BOSE,1920,IST,82,1800,6490
IXR,BIRSA MUNDA,UK,752,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,855,IST,84,2590,5040
IXR,BIRSA MUNDA,G8,148,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,2050,IST,84,2500,7400
IXR,BIRSA MUNDA,G8,706,7,2,BOM,NETAJI SUBHAS CHANDRA BOSE,1130,IST,85,1010,5020
IXR,BIRSA MUNDA,6E,5325,1234567,1,PAT,NETAJI SUBHAS CHANDRA BOSE,1415,IST,88,1700,7550
IXR,BIRSA MUNDA,6E,997,134567,2,BLR,NETAJI SUBHAS CHANDRA BOSE,1920,IST,90,2300,7880
IXR,BIRSA MUNDA,6E,398,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,945,IST,90,2290,7830
IXR,BIRSA MUNDA,G8,585,1234567,2,BOM,INDIRA GANDHI,1525,IST,92,1210,6770
IXR,BIRSA MUNDA,6E,398,1234567,2,DEL,INDIRA GANDHI,935,IST,92,1680,7580
IXR,BIRSA MUNDA,6E,421,1234567,1,DEL,INDIRA GANDHI,905,IST,93,1490,7420
IXR,BIRSA MUNDA,I5,515,1234567,1,CCU,INDIRA GANDHI,2040,IST,95,1010,6800
IXR,BIRSA MUNDA,I5,512,1234567,1,DEL,INDIRA GANDHI,1745,IST,95,1270,5470
IXR,BIRSA MUNDA,I5,1622,1234567,1,BBI,INDIRA GANDHI,1400,IST,97,2150,7310
IXR,BIRSA MUNDA,6E,6325,1234567,1,DEL,INDIRA GANDHI,1725,IST,97,2700,6640
IXR,BIRSA MUNDA,6E,6133,2,2,BLR,INDIRA GANDHI,2100,IST,98,2870,7820
IXR,BIRSA MUNDA,I5,1621,1234567,1,BLR,INDIRA GANDHI,1000,IST,99,1940,5110
IXR,BIRSA MUNDA,I5,1585,1234567,2,HYD,INDIRA GANDHI,2115,IST,99,2540,5600
IXR,BIRSA MUNDA,G8,585,1234567,2,BOM,INDIRA GANDHI,1525,IST,101,2530,5890
IXR,BIRSA MUNDA,6E,485,1234567,2,CCU,INDIRA GANDHI,1200,IST,101,1200,7790
IXR,BIRSA MUNDA,I5,545,1234567,2,CCU,INDIRA GANDHI,1420,IST,101,1660,7780
IXR,BIRSA MUNDA,UK,734,1234567,2,DEL,INDIRA GANDHI,2015,IST,101,1690,6920
IXR,BIRSA MUNDA,UK,751,1234567,1,DEL,INDIRA GANDHI,820,IST,102,1990,5030
IXR,BIRSA MUNDA,I5,546,1234567,1,DEL,INDIRA GANDHI,2045,IST,102,1950,7540
IXR,BIRSA MUNDA,I5,541,1234567,2,DEL,INDIRA GANDHI,930,IST,102,2330,6020
IXR,BIRSA MUNDA,AI,418,3,2,DEL,INDIRA GANDHI,1325,IST,103,1540,5950
IXR,BIRSA MUNDA,G8,585,1234567,1,PAT,INDIRA GANDHI,1455,IST,104,1910,5080
IXR,BIRSA MUNDA,I5,549,1234567,2,DEL,INDIRA GANDHI,1720,IST,104,1440,7020
IXR,BIRSA MUNDA,I5,512,1234567,2,CCU,INDIRA GANDHI,1810,IST,105,1170,7150
IXR,BIRSA MUNDA,6E,697,1234567,2,BLR,INDIRA GANDHI,1500,IST,108,1650,6690
IXR,BIRSA MUNDA,I5,1584,1234567,1,HYD,INDIRA GANDHI,2050,IST,110,2210,7190
IXR,BIRSA MUNDA,I5,541,1234567,2,DEL,INDIRA GANDHI,910,IST,110,2380,6640
IXR,BIRSA MUNDA,9I,719,1234567,1,CCU,INDIRA GANDHI,1835,IST,111,1900,5960
IXR,BIRSA MUNDA,G8,146,1234567,2,DEL,RAJIV GANDHI,1110,IST,111,1230,7820
IXR,BIRSA MUNDA,G8,145,1234567,1,DEL,JAY PRAKASH NARAYAN,2020,IST,112,1740,5920
IXR,BIRSA MUNDA,6E,485,1234567,2,BLR,JAY PRAKASH NARAYAN,1605,IST,113,2690,7700
IXR,BIRSA MUNDA,6E,994,1234567,2,CCU,JAY PRAKASH NARAYAN,1320,IST,115,1470,7760
IXR,BIRSA MUNDA,6E,6325,1234567,1,DEL,JAY PRAKASH NARAYAN,1725,IST,117,2670,7190
IXR,BIRSA MUNDA,AI,418,3,2,DEL,JAY PRAKASH NARAYAN,1325,IST,117,1390,6130
IXR,BIRSA MUNDA,G8,138,1234567,2,DEL,JAY PRAKASH NARAYAN,1510,IST,117,2900,6720
IXR,BIRSA MUNDA,G8,272,1234567,1,PAT,JAY PRAKASH NARAYAN,1300,IST,121,2810,7990
IXR,BIRSA MUNDA,6E,485,1234567,2,BLR,JAY PRAKASH NARAYAN,1620,IST,121,1570,6860
IXR,BIRSA MUNDA,6E,436,1234567,2,DEL,JAY PRAKASH NARAYAN,1415,IST,122,1920,7020
IXR,BIRSA MUNDA,6E,822,134567,1,BLR,JAY PRAKASH NARAYAN,910,IST,123,2850,7860
IXR,BIRSA MUNDA,G8,237,1234567,1,DEL,BHUBANESWAR,1430,IST,123,2900,7690
IXR,BIRSA MUNDA,G8,272,1234567,2,BLR,BENGALURU,1330,IST,125,2550,6910
IXR,BIRSA MUNDA,AI,417,124567,1,DEL,BENGALURU,1245,IST,126,1470,5830
IXR,BIRSA MUNDA,6E,485,1234567,1,PAT,BENGALURU,1550,IST,126,1700,6410
IXR,BIRSA MUNDA,6E,787,1234567,1,PAT,BENGALURU,1615,IST,127,2870,7590
IXR,BIRSA MUNDA,6E,787,1234567,1,PAT,BENGALURU,1620,IST,127,1760,5860
IXR,BIRSA MUNDA,AI,418,1234567,2,DEL,BENGALURU,1330,IST,127,2460,6980
IXR,BIRSA MUNDA,G8,148,1234567,2,DEL,BENGALURU,2005,IST,127,2060,5160
IXR,BIRSA MUNDA,6E,697,1234567,1,CCU,BENGALURU,1430,IST,128,2220,7880
IXR,BIRSA MUNDA,6E,6133,134567,2,BLR,BENGALURU,1920,IST,128,2940,7960
IXR,BIRSA MUNDA,6E,787,1234567,2,BOM,BENGALURU,1645,IST,128,1120,5000
IXR,BIRSA MUNDA,6E,822,2,2,CCU,BENGALURU,940,IST,128,2450,7250
IXR,BIRSA MUNDA,6E,994,1234567,2,CCU,BENGALURU,1310,IST,129,2000,7060
IXR,BIRSA MUNDA,G8,145,1234567,1,DEL,BENGALURU,1040,IST,130,1810,7660
IXR,BIRSA MUNDA,I5,545,1234567,1,DEL,MUMBAI,1220,IST,130,2550,6930
IXR,BIRSA MUNDA,G8,272,1234567,1,PAT,MUMBAI,1300,IST,130,1010,6120
IXR,BIRSA MUNDA,6E,822,1234567,2,CCU,MUMBAI,955,IST,131,2400,6730
IXR,BIRSA MUNDA,6E,822,1234567,1,BLR,MUMBAI,925,IST,132,2980,7310
IXR,BIRSA MUNDA,I5,541,1234567,1,CCU,MUMBAI,905,IST,132,1750,7420
IXR,BIRSA MUNDA,6E,997,2,1,CCU,MUMBAI,1850,IST,132,1910,7460
IXR,BIRSA MUNDA,G8,245,1234567,1,DEL,MUMBAI,1030,IST,132,2300,5320
IXR,BIRSA MUNDA,6E,344,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1240,IST,133,1200,7610
IXR,BIRSA MUNDA,I5,549,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,1655,IST,133,1450,7250
IXR,BIRSA MUNDA,G8,706,7,2,BOM,NETAJI SUBHAS CHANDRA BOSE,1130,IST,135,2620,5840
IXR,BIRSA MUNDA,AI,417,124567,1,DEL,NETAJI SUBHAS CHANDRA BOSE,1245,IST,136,2180,7860
IXR,BIRSA MUNDA,6E,6325,1234567,2,PAT,NETAJI SUBHAS CHANDRA BOSE,1755,IST,140,1570,6620
IXR,BIRSA MUNDA,6E,997,2,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1850,IST,141,1030,6010
IXR,BIRSA MUNDA,6E,485,1234567,1,PAT,NETAJI SUBHAS CHANDRA BOSE,1535,IST,143,1360,6790
IXR,BIRSA MUNDA,I5,546,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,2110,IST,143,2450,7880
IXR,BIRSA MUNDA,G8,705,7,1,BOM,NETAJI SUBHAS CHANDRA BOSE,1100,IST,144,2140,7340
IXR,BIRSA MUNDA,6E,5325,1234567,2,BLR,NETAJI SUBHAS CHANDRA BOSE,1450,IST,146,1740,7010
IXR,BIRSA MUNDA,6E,6133,134567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1850,IST,147,1740,5970
IXR,BIRSA MUNDA,6E,485,1234567,1,BLR,NETAJI SUBHAS CHANDRA BOSE,1130,IST,148,1850,7250
IXR,BIRSA MUNDA,6E,864,1234567,1,DEL,INDIRA GANDHI,1955,IST,159,1890,6850
IXR,BIRSA MUNDA,G8,167,1234567,1,DEL,INDIRA GANDHI,1935,IST,165,2810,6020
IXR,BIRSA MUNDA,6E,344,1234567,1,CCU,INDIRA GANDHI,1250,IST,183,1160,6160
IXR,BIRSA MUNDA,6E,997,2,2,BLR,INDIRA GANDHI,1920,IST,183,1670,6120
IXR,BIRSA MUNDA,6E,6325,1234567,2,PAT,INDIRA GANDHI,1755,IST,184,2370,7240
IXR,BIRSA MUNDA,I5,545,1234567,1,DEL,INDIRA GANDHI,1335,IST,185,2550,6940
IXR,BIRSA MUNDA,AI,417,3,1,DEL,INDIRA GANDHI,1245,IST,188,2980,5640
IXR,BIRSA MUNDA,I5,549,1234567,1,CCU,INDIRA GANDHI,1625,IST,192,2760,6720
IXR,BIRSA MUNDA,6E,421,1234567,1,DEL,INDIRA GANDHI,915,IST,193,2960,6040
IXR,BIRSA MUNDA,AI,417,3,1,DEL,INDIRA GANDHI,1250,IST,193,1250,5090
IXR,BIRSA MUNDA,6E,436,1234567,2,DEL,INDIRA GANDHI,1405,IST,196,2540,5250
IXR,BIRSA MUNDA,6E,997,134567,1,CCU,INDIRA GANDHI,1850,IST,197,1990,6580
IXR,BIRSA MUNDA,G8,705,7,1,BOM,INDIRA GANDHI,1100,IST,198,1720,6720
IXR,BIRSA MUNDA,6E,6184,1234567,2,DEL,INDIRA GANDHI,2025,IST,202,3480,9650
IXR,BIRSA MUNDA,6E,822,2,1,BLR,INDIRA GANDHI,910,IST,215,3100,8920
IXR,BIRSA MUNDA,I5,546,1234567,1,DEL,INDIRA GANDHI,2125,IST,230,4000,9270
IXR,BIRSA MUNDA,G8,705,7,1,BOM,INDIRA GANDHI,1100,IST,256,4070,10910
IXR,BIRSA MUNDA,I5,541,1234567,1,CCU,INDIRA GANDHI,845,IST,267,4240,10070
IXR,BIRSA MUNDA,6E,509,1234567,1,DEL,INDIRA GANDHI,1345,IST,270,3520,8380
IXR,BIRSA MUNDA,6E,822,134567,2,CCU,INDIRA GANDHI,940,IST,325,6530,11850
IXR,BIRSA MUNDA,6E,787,1234567,2,BOM,INDIRA GANDHI,1650,IST,343,5620,11020
IXR,BIRSA MUNDA,G8,373,1234567,1,PAT,RAJIV GANDHI,1305,IST,345,6690,11430
IXR,BIRSA MUNDA,I5,1622,1234567,2,BLR,JAY PRAKASH NARAYAN,1425,IST,345,5720,11430
IXR,BIRSA MUNDA,G8,706,7,2,BOM,JAY PRAKASH NARAYAN,1130,IST,345,5610,12340
IXS,SCILCHAR,SG,3214,1234567,1,GAU,NETAJI SUBHAS CHANDRA BOSE,950,IST,25,1760,7810
IXS,SCILCHAR,9W,2877,1234567,1,GAU,NETAJI SUBHAS CHANDRA BOSE,1455,IST,28,1410,7160
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,34,2490,7890
IXS,SCILCHAR,9W,667,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1110,IST,36,1480,5400
IXS,SCILCHAR,AI,754,16,2,CCU,NETAJI SUBHAS CHANDRA BOSE,740,IST,37,2060,6390
IXS,SCILCHAR,AI,754,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,740,IST,48,1100,6070
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,80,1070,6120
IXS,SCILCHAR,SG,3220,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1410,IST,80,1980,5580
IXS,SCILCHAR,AI,753,23457,1,CCU,NETAJI SUBHAS CHANDRA BOSE,700,IST,84,1900,6510
IXS,SCILCHAR,9W,668,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1545,IST,84,1860,5620
IXS,SCILCHAR,9W,2876,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1505,IST,87,1940,6880
IXS,SCILCHAR,SG,3213,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,735,IST,93,1640,6000
IXS,SCILCHAR,9W,2876,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1525,IST,95,1470,7910
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,99,1250,5640
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,100,2070,7990
IXS,SCILCHAR,AI,753,16,1,CCU,NETAJI SUBHAS CHANDRA BOSE,700,IST,103,1510,6300
IXS,SCILCHAR,SG,3214,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1315,IST,105,1090,7030
IXS,SCILCHAR,SG,3213,1234567,2,GAU,NETAJI SUBHAS CHANDRA BOSE,805,IST,112,1850,6170
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,113,2440,6930
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,125,2730,8000
IXS,SCILCHAR,AI,753,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,700,IST,130,1100,6440
IXS,SCILCHAR,SG,3220,1234567,2,CCU,LOKPRIYA GOPINATH BORDOLOI,1345,IST,130,2540,5520
IXS,SCILCHAR,SG,3213,1234567,1,CCU,LOKPRIYA GOPINATH BORDOLOI,735,IST,131,1800,7980
IXS,SCILCHAR,9W,9801,6,1,CCU,LOKPRIYA GOPINATH BORDOLOI,1130,IST,133,1430,7660
IXS,SCILCHAR,9W,9802,6,2,CCU,LOKPRIYA GOPINATH BORDOLOI,1205,IST,133,1880,6650
IXS,SCILCHAR,9W,2878,1234567,2,GAU,LOKPRIYA GOPINATH BORDOLOI,1240,IST,136,1160,5150
IXS,SCILCHAR,9W,2878,1234567,2,GAU,NETAJI SUBHAS CHANDRA BOSE,1225,IST,138,1170,7510
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,139,2800,7620
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,164,1150,6440
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,181,2600,5860
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,187,1180,5760
IXS,SCILCHAR,9W,2875,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,187,1050,6300
IXS,SCILCHAR,9W,9801,6,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1130,IST,188,2820,6070
IXS,SCILCHAR,9W,9802,67,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,188,2650,7330
IXS,SCILCHAR,SG,3213,1234567,2,GAU,NETAJI SUBHAS CHANDRA BOSE,755,IST,191,2430,6620
IXS,SCILCHAR,SG,3214,1234567,1,GAU,NETAJI SUBHAS CHANDRA BOSE,1255,IST,193,3000,5950
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,194,1420,6330
IXS,SCILCHAR,9W,608,1234567,2,GAU,NETAJI SUBHAS CHANDRA BOSE,1140,IST,194,2280,5900
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,200,2830,7800
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,208,3320,10220
IXS,SCILCHAR,SG,3214,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1010,IST,216,4910,10690
IXS,SCILCHAR,9W,668,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1600,IST,217,3440,8500
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,231,3660,9760
IXS,SCILCHAR,AI,754,23457,2,CCU,NETAJI SUBHAS CHANDRA BOSE,740,IST,233,3020,9810
IXS,SCILCHAR,9W,2877,1234567,1,GAU,NETAJI SUBHAS CHANDRA BOSE,1440,IST,244,4370,9960
IXS,SCILCHAR,9W,607,1234567,1,GAU,NETAJI SUBHAS CHANDRA BOSE,1450,IST,245,3290,8600
IXS,SCILCHAR,9W,2875,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1200,IST,256,3340,9610
IXS,SCILCHAR,9W,9802,6,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1205,IST,257,3980,9180
IXS,SCILCHAR,9W,9801,6,1,CCU,LOKPRIYA GOPINATH BORDOLOI,1130,IST,262,3750,9040
IXS,SCILCHAR,9W,9801,67,1,CCU,LOKPRIYA GOPINATH BORDOLOI,1135,IST,265,3960,8370
IXS,SCILCHAR,9W,9802,6,2,CCU,LOKPRIYA GOPINATH BORDOLOI,1205,IST,266,3090,8880
IXS,SCILCHAR,SG,3219,1234567,1,CCU,LOKPRIYA GOPINATH BORDOLOI,1345,IST,275,3180,10960
IXS,SCILCHAR,SG,3219,1234567,1,CCU,LOKPRIYA GOPINATH BORDOLOI,1325,IST,306,5660,11860
IXU,ARANGABAD,9W,313,1234567,1,BOM,MUMBAI,615,IST,78,2760,6640
IXU,ARANGABAD,2T,104,1234567,2,HYD,MUMBAI,1735,IST,80,2710,5920
IXU,ARANGABAD,AI,442,1234567,2,DEL,MUMBAI,1800,IST,88,2580,5260
IXU,ARANGABAD,9W,313,1234567,1,BOM,MUMBAI,615,IST,91,2710,7160
IXU,ARANGABAD,9W,2511,1234567,1,BOM,MUMBAI,1725,IST,93,1390,7180
IXU,ARANGABAD,S2,4512,1234567,2,BOM,MUMBAI,1750,IST,94,1560,7380
IXU,ARANGABAD,AI,441,1234567,2,BOM,INDIRA GANDHI,2020,IST,103,2660,7950
IXU,ARANGABAD,AI,441,1234567,2,BOM,INDIRA GANDHI,2010,IST,110,1280,5700
IXU,ARANGABAD,AI,441,1234567,1,DEL,RAJIV GANDHI,1935,IST,119,2280,6600
IXU,ARANGABAD,9W,355,1234567,2,BOM,RAJIV GANDHI,650,IST,128,1860,7020
IXU,ARANGABAD,2T,104,1234567,2,HYD,MUMBAI,1720,IST,129,1040,6820
IXU,ARANGABAD,9W,2512,1234567,2,BOM,MUMBAI,1800,IST,131,2710,5970
IXU,ARANGABAD,9W,355,1234567,2,BOM,MUMBAI,650,IST,132,1040,7520
IXU,ARANGABAD,AI,441,1234567,1,DEL,MUMBAI,1935,IST,135,1370,5630
IXU,ARANGABAD,2T,105,1234567,1,HYD,MUMBAI,1715,IST,193,2560,5230
IXU,ARANGABAD,AI,442,1234567,1,BOM,MUMBAI,1705,IST,196,2320,5350
IXU,ARANGABAD,AI,442,1234567,2,DEL,INDIRA GANDHI,1740,IST,197,1410,6350
IXU,ARANGABAD,AI,442,1234567,1,BOM,INDIRA GANDHI,1715,IST,205,3520,9880
IXU,ARANGABAD,2T,202,1234567,1,HYD,RAJIV GANDHI,1700,IST,219,4290,8930
IXU,ARANGABAD,S2,4511,1234567,1,BOM,RAJIV GANDHI,1705,IST,237,3180,9620
IXY,KANDLA,SG,2875,1234567,1,BOM,MUMBAI,1430,IST,119,1600,5830
IXY,KANDLA,SG,2876,1234567,2,BOM,MUMBAI,1450,IST,138,2380,7870
IXZ,VEER SARVARKAR,9W,613,1234567,1,MAA,BENGALURU,1435,IST,38,2780,5470
IXZ,VEER SARVARKAR,AI,3550,6,2,MAA,BENGALURU,1320,IST,38,1460,7490
IXZ,VEER SARVARKAR,9W,614,1234567,2,MAA,BENGALURU,1505,IST,43,2290,6100
IXZ,VEER SARVARKAR,9W,2263,1234567,1,CCU,MUMBAI,730,IST,71,2730,6270
IXZ,VEER SARVARKAR,AI,550,1234567,2,MAA,MUMBAI,800,IST,75,1740,5610
IXZ,VEER SARVARKAR,6E,188,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1040,IST,78,1390,7020
IXZ,VEER SARVARKAR,UK,747,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1255,IST,79,1720,5600
IXZ,VEER SARVARKAR,UK,771,67,1,DEL,NETAJI SUBHAS CHANDRA BOSE,820,IST,80,2090,7590
IXZ,VEER SARVARKAR,9W,613,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1350,IST,81,2870,5270
IXZ,VEER SARVARKAR,AI,3549,6,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1240,IST,85,2770,5520
IXZ,VEER SARVARKAR,AI,549,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,720,IST,90,1590,7100
IXZ,VEER SARVARKAR,AI,487,15,1,VTZ,NETAJI SUBHAS CHANDRA BOSE,1150,IST,93,2730,6960
IXZ,VEER SARVARKAR,G8,305,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1025,IST,94,2190,5380
IXZ,VEER SARVARKAR,AI,3707,4,1,CCU,NETAJI SUBHAS CHANDRA BOSE,2315,IST,95,1870,6520
IXZ,VEER SARVARKAR,AI,485,2357,2,VTZ,NETAJI SUBHAS CHANDRA BOSE,955,IST,96,1200,5120
IXZ,VEER SARVARKAR,AI,551,2457,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1240,IST,97,1080,5380
IXZ,VEER SARVARKAR,UK,778,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,1345,IST,97,2780,6160
IXZ,VEER SARVARKAR,AI,3787,3,1,MAA,NETAJI SUBHAS CHANDRA BOSE,1240,IST,98,1430,5630
IXZ,VEER SARVARKAR,G8,101,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,1055,IST,101,2440,5820
IXZ,VEER SARVARKAR,AI,549,1234567,1,MAA,NETAJI SUBHAS CHANDRA BOSE,720,IST,101,1220,6620
IXZ,VEER SARVARKAR,S2,4264,1234567,2,CCU,INDIRA GANDHI,810,IST,104,2960,5730
IXZ,VEER SARVARKAR,AI,552,2457,2,MAA,INDIRA GANDHI,1320,IST,105,2420,7370
IXZ,VEER SARVARKAR,G8,802,134567,1,BLR,INDIRA GANDHI,1445,IST,110,2860,5620
IXZ,VEER SARVARKAR,AI,787,1234567,1,CCU,RAJIV GANDHI,750,IST,110,1410,7920
IXZ,VEER SARVARKAR,AI,3788,3,2,MAA,CHENNAI,1320,IST,111,1160,6840
IXZ,VEER SARVARKAR,SG,272,1234567,1,CCU,CHENNAI,1425,IST,113,2680,7040
IXZ,VEER SARVARKAR,SG,272,1234567,1,CCU,CHENNAI,1425,IST,114,1230,7790
IXZ,VEER SARVARKAR,G8,465,1234567,2,BOM,CHENNAI,745,IST,115,2990,5730
IXZ,VEER SARVARKAR,6E,6616,1234567,2,CCU,CHENNAI,1030,IST,115,1940,5270
IXZ,VEER SARVARKAR,G8,304,1234567,2,MAA,CHENNAI,1055,IST,115,1830,5050
IXZ,VEER SARVARKAR,UK,778,1234567,2,CCU,CHENNAI,1310,IST,116,1790,6910
IXZ,VEER SARVARKAR,6E,282,1234567,1,CCU,CHENNAI,950,IST,118,1010,6920
IXZ,VEER SARVARKAR,G8,101,1234567,1,CCU,CHENNAI,1055,IST,118,1190,7260
IXZ,VEER SARVARKAR,AI,487,15,1,VTZ,CHENNAI,1150,IST,119,1510,5080
IXZ,VEER SARVARKAR,9W,614,1234567,2,MAA,CHENNAI,1425,IST,119,1260,7090
IXZ,VEER SARVARKAR,G8,291,1234567,1,HYD,CHENNAI,1250,IST,121,1710,5440
IXZ,VEER SARVARKAR,6E,925,1234567,1,MAA,CHENNAI,740,IST,121,1760,7780
IXZ,VEER SARVARKAR,6E,282,1234567,1,CCU,CHENNAI,1000,IST,122,1270,6340
IXZ,VEER SARVARKAR,AI,485,146,1,VTZ,CHENNAI,1010,IST,123,2540,6800
IXZ,VEER SARVARKAR,SG,607,1234567,2,MAA,CHENNAI,1445,IST,127,2720,7630
IXZ,VEER SARVARKAR,AI,550,1234567,2,MAA,CHENNAI,800,IST,129,1460,7520
IXZ,VEER SARVARKAR,AI,552,2457,2,MAA,VISAKHAPATNAM,1320,IST,130,2280,5020
IXZ,VEER SARVARKAR,SG,608,1234567,1,MAA,VISAKHAPATNAM,1415,IST,131,1120,7440
IXZ,VEER SARVARKAR,G8,461,1234567,1,BOM,VISAKHAPATNAM,715,IST,136,2310,7470
IXZ,VEER SARVARKAR,SG,608,1234567,1,MAA,VISAKHAPATNAM,1415,IST,138,2170,6200
IXZ,VEER SARVARKAR,AI,487,15,1,VTZ,BENGALURU,1150,IST,139,1630,5550
IXZ,VEER SARVARKAR,G8,294,1234567,2,HYD,BENGALURU,1325,IST,140,2920,7720
IXZ,VEER SARVARKAR,SG,607,1234567,2,MAA,MUMBAI,1445,IST,142,1840,7320
IXZ,VEER SARVARKAR,G8,294,1234567,2,BLR,MUMBAI,1435,IST,144,2680,6970
IXZ,VEER SARVARKAR,AI,3707,4,1,CCU,NETAJI SUBHAS CHANDRA BOSE,2315,IST,166,2000,7740
IXZ,VEER SARVARKAR,AI,486,146,2,DEL,NETAJI SUBHAS CHANDRA BOSE,1050,IST,166,1500,5140
IXZ,VEER SARVARKAR,S2,4263,1234567,1,CCU,NETAJI SUBHAS CHANDRA BOSE,730,IST,173,1390,7240
IXZ,VEER SARVARKAR,AI,485,2357,1,DEL,NETAJI SUBHAS CHANDRA BOSE,915,IST,177,2330,7980
IXZ,VEER SARVARKAR,G8,803,1234567,2,BLR,NETAJI SUBHAS CHANDRA BOSE,1515,IST,190,1820,7220
IXZ,VEER SARVARKAR,6E,973,1234567,2,CCU,NETAJI SUBHAS CHANDRA BOSE,930,IST,190,1660,7700
IXZ,VEER SARVARKAR,AI,3708,4,2,CCU,NETAJI SUBHAS CHANDRA BOSE,2355,IST,190,2980,7010
IXZ,VEER SARVARKAR,SG,293,1234567,2,DEL,NETAJI SUBHAS CHANDRA BOSE,1015,IST,194,1990,7250
